materials	3	material_name	text	NO	
materials	4	material_type	text	YES	
materials	5	unit_of_measure	text	YES	
materials	6	supplier	text	YES	
materials	7	created_at	timestamptz	YES	timezone('utc'::text, now())
materials	8	updated_at	timestamptz	YES	timezone('utc'::text, now())
monthly_report_counts	1	well_name	text	YES	
monthly_report_counts	2	month	text	YES	
monthly_report_counts	3	report_count	int8	YES	
monthly_report_counts	4	max_depth	numeric	YES	
monthly_report_counts	5	total_progress	numeric	YES	
mud_records	1	id	uuid	NO	uuid_generate_v4()
mud_records	2	report_id	uuid	YES	
mud_records	3	mud_type	text	YES	
mud_records	4	mud_weight_in	numeric	YES	
mud_records	5	mud_weight_out	numeric	YES	
mud_records	6	plastic_viscosity	numeric	YES	
mud_records	7	yield_point	numeric	YES	
mud_records	8	gel_10sec	numeric	YES	
mud_records	9	gel_10min	numeric	YES	
mud_records	10	api_filtrate	numeric	YES	
mud_records	11	hthp_filtrate	numeric	YES	
mud_records	12	filter_cake	numeric	YES	
mud_records	13	ph	numeric	YES	
mud_records	14	alkalinity_pf	numeric	YES	
mud_records	15	alkalinity_mf	numeric	YES	
mud_records	16	chlorides	numeric	YES	
mud_records	17	calcium	numeric	YES	
mud_records	18	oil_water_ratio	text	YES	
mud_records	19	total_solids	numeric	YES	
mud_records	20	sand_content	numeric	YES	
mud_records	21	mud_volume	numeric	YES	
mud_records	22	mud_additions	text	YES	
mud_records	23	created_at	timestamptz	YES	timezone('utc'::text, now())
mud_records	24	max_weight	numeric	YES	
mud_records	25	min_weight	numeric	YES	
mud_records	26	report_time	time	YES	
mud_records	27	viscosity	numeric	YES	
mud_records	28	hpht_filtrate	numeric	YES	
mud_records	29	water_loss	numeric	YES	
mud_records	30	salinity	numeric	YES	
mud_records	31	solid_percent	numeric	YES	
mud_records	32	air_foam_cfm	numeric	YES	
mud_records	33	oil_percent	numeric	YES	
mud_records	34	oil_per_water_ratio	text	YES	
mud_records	35	stability	numeric	YES	
mud_records	36	mbt	numeric	YES	
mud_records	37	pf	numeric	YES	
mud_records	38	mf	numeric	YES	
mud_records	39	fan_600_rpm	numeric	YES	
mud_records	40	fan_300_rpm	numeric	YES	
mud_records	41	initial_gel	numeric	YES	
mud_records	42	gel_10_minutes	numeric	YES	
mud_records	43	return_temperature	numeric	YES	
mud_records	44	kcl_percent	numeric	YES	
mud_records	45	gas_oil	numeric	YES	
mud_records	46	mud_system	text	YES	
mud_records	47	water_on_location	numeric	YES	
mud_records	48	losses_at_unit	numeric	YES	
mud_records	49	well_code	text	YES	
mud_records	50	report_date	date	YES	
mud_records	51	from_point	numeric	YES	
mud_records	52	to_point	numeric	YES	
mud_records	53	serial_no	int4	YES	
mud_records	54	measure_code	text	YES	
mud_records	55	mud_change_depth	text	YES	
mud_records	56	description	text	YES	
mud_storage_parameters	1	id	uuid	NO	uuid_generate_v4()
mud_storage_parameters	2	report_id	uuid	NO	
mud_storage_parameters	3	mud_storage_1_bbl	numeric	YES	
mud_storage_parameters	4	mud_storage_1_pcf	numeric	YES	
mud_storage_parameters	5	mud_storage_2_bbl	numeric	YES	
mud_storage_parameters	6	mud_storage_2_pcf	numeric	YES	
mud_storage_parameters	7	slow_rate_pump_1_pressure	numeric	YES	
mud_storage_parameters	8	slow_rate_pump_1_stroke	numeric	YES	
mud_storage_parameters	9	slow_rate_pump_2_pressure	numeric	YES	
mud_storage_parameters	10	slow_rate_pump_2_stroke	numeric	YES	
mud_storage_parameters	11	created_at	timestamptz	YES	timezone('utc'::text, now())
mud_types	1	id	uuid	NO	uuid_generate_v4()
mud_types	2	mud_code	text	NO	
mud_types	3	mud_name	text	NO	
mud_types	4	mud_category	text	YES	
mud_types	5	description	text	YES	
mud_types	6	created_at	timestamptz	YES	timezone('utc'::text, now())
